"temps_mois","evenement_naissance","poids_sondage","milieu_residence","niveau_instruction","indice_richesse","region","religion","sexe_enfant","survie_enfant_precedent","age_premiere_naissance","instruction_mari"
17,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Aucun"
12,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Aucun"
21,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Aucun"
13,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Aucun"
21,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Aucun"
32,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Aucun"
46,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Aucun"
39,0,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Aucun"
18,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Féminin","Décédé","21-25 ans","Aucun"
10,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Décédé","21-25 ans","Aucun"
44,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Aucun"
27,0,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest","Catholique","Masculin","Vivant","21-25 ans","Aucun"
29,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Aucun"
23,0,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Masculin","Vivant","16-20 ans","Aucun"
25,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Aucun"
50,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Masculin","Vivant","16-20 ans","Aucun"
9,1,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Féminin","Décédé","16-20 ans","Aucun"
34,0,0.892567,"Rural","Aucun","Très pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Aucun"
50,0,0.892567,"Rural","Aucun","Moyen","Nord-Ouest","Sans religion","Féminin","Vivant","16-20 ans","Aucun"
34,0,0.892567,"Rural","Primaire","Moyen","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Aucun"
11,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Primaire"
28,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Masculin","Décédé","16-20 ans","Primaire"
41,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Primaire"
41,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Féminin","Vivant","16-20 ans","Primaire"
53,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Masculin","Vivant",">=26 ans","Primaire"
12,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Décédé","16-20 ans","Primaire"
33,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest",NA,"Féminin","Vivant","21-25 ans","Primaire"
27,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Primaire"
23,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
15,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
29,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
70,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
70,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Décédé","16-20 ans","Primaire"
19,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
25,1,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Masculin","Vivant","16-20 ans","Primaire"
29,0,0.892567,"Rural","Aucun","Pauvre","Nord-Ouest","Catholique","Féminin","Vivant","16-20 ans","Primaire"
20,1,0.757006,"Rural","Primaire","Pauvre","Sud","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
35,1,0.757006,"Rural","Primaire","Pauvre","Sud","Catholique","Féminin","Vivant","16-20 ans","Secondaire"
27,1,0.757006,"Rural","Primaire","Pauvre","Sud","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
114,0,0.757006,"Rural","Primaire","Pauvre","Sud","Catholique","Masculin","Vivant","16-20 ans","Secondaire"
25,1,0.757006,"Rural","Primaire","Riche","Sud","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
32,1,0.757006,"Rural","Primaire","Riche","Sud","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
27,0,0.757006,"Rural","Primaire","Riche","Sud","Catholique","Féminin","Vivant","21-25 ans","Secondaire"
51,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","<=15 ans",NA
16,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","<=15 ans",NA
21,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","<=15 ans",NA
31,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Masculin","Vivant","<=15 ans",NA
34,0,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","<=15 ans",NA
112,0,0.757006,"Rural","Secondaire","Pauvre","Sud","Catholique","Masculin","Vivant","21-25 ans","Secondaire"
35,1,0.757006,"Rural","Primaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans",NA
47,1,0.757006,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Décédé","21-25 ans",NA
24,1,0.757006,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Vivant","21-25 ans",NA
31,1,0.757006,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Vivant","21-25 ans",NA
28,0,0.757006,"Rural","Primaire","Moyen","Sud","Catholique","Masculin","Vivant","21-25 ans",NA
56,1,0.757006,"Rural","Secondaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans",NA
56,0,0.757006,"Rural","Secondaire","Moyen","Sud","Catholique","Féminin","Décédé","21-25 ans",NA
32,1,0.757006,"Rural","Secondaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans",NA
29,0,0.757006,"Rural","Secondaire","Moyen","Sud","Catholique","Féminin","Vivant","21-25 ans",NA
21,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","16-20 ans","Supérieur"
12,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","16-20 ans","Supérieur"
69,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
15,1,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Masculin","Vivant","16-20 ans","Supérieur"
76,0,0.757006,"Rural","Secondaire","Riche","Sud","Catholique","Féminin","Vivant","16-20 ans","Supérieur"
12,1,0.757006,"Rural","Secondaire","Moyen","Sud","Protestant","Masculin","Vivant","21-25 ans","Secondaire"
37,0,0.757006,"Rural","Secondaire","Moyen","Sud","Protestant","Féminin","Vivant","21-25 ans","Secondaire"
31,1,0.791405,"Rural","Secondaire","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
24,0,0.791405,"Rural","Secondaire","Très pauvre","Littoral","Sans religion","Féminin","Vivant","<=15 ans","Aucun"
37,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
17,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
32,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
18,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
26,0,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
23,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
53,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Féminin","Décédé","16-20 ans","Aucun"
20,0,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
21,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Décédé","21-25 ans","Aucun"
17,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Décédé","21-25 ans","Aucun"
76,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
24,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
22,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
22,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
31,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","21-25 ans","Aucun"
35,0,0.791405,"Rural","Primaire","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
24,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
27,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
14,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
33,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
10,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Décédé",">=26 ans","Aucun"
34,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant",">=26 ans","Aucun"
48,0,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
17,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Primaire"
25,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Primaire"
20,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Masculin","Vivant","16-20 ans","Primaire"
24,0,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Primaire"
14,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
13,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Décédé","21-25 ans","Aucun"
8,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Masculin","Décédé","21-25 ans","Aucun"
17,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Décédé","21-25 ans","Aucun"
8,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
34,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Décédé","21-25 ans","Aucun"
40,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
21,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
31,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Décédé","16-20 ans","Aucun"
25,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Aucun"
18,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Décédé","16-20 ans","Aucun"
25,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Aucun"
43,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Aucun"
43,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Aucun"
26,1,0.791405,"Rural","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Primaire"
31,1,0.791405,"Rural","Primaire","Riche","Littoral","Animiste","Masculin","Vivant","16-20 ans","Primaire"
108,0,0.791405,"Rural","Primaire","Riche","Littoral","Animiste","Féminin","Vivant","16-20 ans","Primaire"
20,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
28,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Féminin","Vivant",">=26 ans","Aucun"
32,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Féminin","Vivant",">=26 ans","Aucun"
49,0,0.791405,"Rural","Primaire","Très pauvre","Littoral","Animiste","Masculin","Vivant",">=26 ans","Aucun"
27,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Décédé","16-20 ans","Aucun"
27,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Masculin","Décédé","16-20 ans","Aucun"
28,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
26,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Décédé","16-20 ans","Aucun"
20,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Catholique","Féminin","Vivant","16-20 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Catholique","Féminin","Vivant","16-20 ans","Aucun"
23,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
25,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Catholique","Féminin","Décédé","16-20 ans","Aucun"
25,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
20,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","<=15 ans","Aucun"
23,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
29,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
68,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Masculin","Vivant","<=15 ans","Aucun"
25,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Sans religion","Féminin","Vivant","<=15 ans","Aucun"
41,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
43,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
29,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
31,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Féminin","Vivant","16-20 ans","Aucun"
28,1,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Masculin","Décédé","16-20 ans","Aucun"
23,0,0.791405,"Rural","Primaire","Très pauvre","Littoral","Catholique","Masculin","Vivant","16-20 ans","Aucun"
50,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
24,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
41,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Décédé","<=15 ans",NA
25,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans",NA
45,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans",NA
36,1,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans",NA
35,0,0.791405,"Rural","Aucun","Pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans",NA
37,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","21-25 ans","Aucun"
28,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Décédé","21-25 ans","Aucun"
23,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","21-25 ans","Aucun"
38,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
32,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","21-25 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
30,0,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","21-25 ans","Aucun"
21,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
31,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
22,1,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Masculin","Vivant","16-20 ans","Aucun"
35,0,0.791405,"Rural","Aucun","Moyen","Littoral","Animiste","Féminin","Vivant","16-20 ans","Aucun"
14,1,0.791405,"Rural","Primaire","Pauvre","Littoral","Sans religion","Féminin","Vivant","16-20 ans","Primaire"
36,0,0.791405,"Rural","Primaire","Pauvre","Littoral","Sans religion","Masculin","Vivant","16-20 ans","Primaire"
54,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
20,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
34,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
26,1,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Féminin","Vivant","<=15 ans","Aucun"
28,0,0.791405,"Rural","Aucun","Très pauvre","Littoral","Animiste","Masculin","Vivant","<=15 ans","Aucun"
36,1,1.854672,"Urbain","Primaire","Moyen","Nord-Ouest","Islam","Féminin","Vivant","16-20 ans","Aucun"
20,1,1.854672,"Urbain","Primaire","Moyen","Nord-Ouest","Islam","Féminin","Vivant","16-20 ans","Aucun"
22,1,1.854672,"Urbain","Primaire","Moyen","Nord-Ouest","Islam","Masculin","Vivant","16-20 ans","Aucun"
82,0,1.854672,"Urbain","Primaire","Moyen","Nord-Ouest","Islam","Masculin","Vivant","16-20 ans","Aucun"
29,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Primaire"
37,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Primaire"
37,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Primaire"
30,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Primaire"
24,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Primaire"
31,0,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Primaire"
32,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Féminin","Vivant","21-25 ans","Aucun"
27,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Aucun"
27,1,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Aucun"
32,0,1.854672,"Urbain","Primaire","Riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Aucun"
23,1,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Féminin","Vivant","21-25 ans","Aucun"
14,1,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Féminin","Vivant","21-25 ans","Aucun"
28,1,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Aucun"
30,1,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Féminin","Vivant","21-25 ans","Aucun"
17,1,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Masculin","Vivant","21-25 ans","Aucun"
26,0,1.854672,"Urbain","Aucun","Riche","Nord-Ouest","Animiste","Féminin","Vivant","21-25 ans","Aucun"
12,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Aucun"
11,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Aucun"
22,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Masculin","Décédé","16-20 ans","Aucun"
20,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Féminin","Décédé","16-20 ans","Aucun"
10,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Féminin","Décédé","16-20 ans","Aucun"
10,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Aucun"
19,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Féminin","Décédé","16-20 ans","Aucun"
43,1,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Aucun"
21,0,1.854672,"Urbain","Aucun","Moyen","Nord-Ouest","Animiste","Masculin","Vivant","16-20 ans","Aucun"
9,1,1.854672,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Supérieur"
47,1,1.854672,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Supérieur"
30,1,1.854672,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Supérieur"
101,1,1.854672,"Urbain","Secondaire","Très riche","Nord-Ouest","Animiste","Féminin","Vivant","16-20 ans","Supérieur"
